County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate,State,Average Value
Nassau,2005,1341560.0,20760.0,1547.5,2565.0,191.2,26.0,1.9,108.0,8.1,1191.0,88.8,1240.0,92.4,18195.0,1356.3,2789.0,207.9,13398.0,998.7,2008.0,149.7,NY,480457.7485636365
Nassau,2006,1336706.0,21231.0,1588.3,2578.0,192.9,21.0,1.6,90.0,6.7,1266.0,94.7,1201.0,89.8,18653.0,1395.4,2798.0,209.3,14262.0,1067.0,1593.0,119.2,NY,518965.6400090908
Nassau,2007,1320440.0,20020.0,1516.2,2341.0,177.3,24.0,1.8,95.0,7.2,1059.0,80.2,1163.0,88.1,17679.0,1338.9,2396.0,181.5,13697.0,1037.3,1586.0,120.1,NY,503483.03779090906
Nassau,2008,1354833.0,21075.0,1555.5,2309.0,170.4,29.0,2.1,75.0,5.5,1136.0,83.8,1069.0,78.9,18766.0,1385.1,2626.0,193.8,14690.0,1084.3,1450.0,107.0,NY,482124.8494666668
Nassau,2009,1352956.0,21828.0,1613.4,2496.0,184.5,30.0,2.2,94.0,6.9,1200.0,88.7,1172.0,86.6,19332.0,1428.9,2571.0,190.0,15211.0,1124.3,1550.0,114.6,NY,443476.01823636366
Nassau,2010,1344303.0,20320.0,1511.6,2344.0,174.4,28.0,2.1,81.0,6.0,1077.0,80.1,1158.0,86.1,17976.0,1337.2,2653.0,197.4,14170.0,1054.1,1153.0,85.8,NY,435131.7314545455
Nassau,2011,1345553.0,19374.0,1439.9,2226.0,165.4,23.0,1.7,63.0,4.7,1074.0,79.8,1066.0,79.2,17148.0,1274.4,2784.0,206.9,13314.0,989.5,1050.0,78.0,NY,422351.6422818182
Nassau,2012,1351693.0,19575.0,1448.2,2458.0,181.8,28.0,2.1,71.0,5.3,1099.0,81.3,1260.0,93.2,17117.0,1266.3,2743.0,202.9,13372.0,989.3,1002.0,74.1,NY,416364.63625
Nassau,2013,1353478.0,18683.0,1380.4,2111.0,156.0,25.0,1.8,54.0,4.0,1043.0,77.1,989.0,73.1,16572.0,1224.4,2355.0,174.0,13328.0,984.7,889.0,65.7,NY,428338.4089272728
Nassau,2014,1357041.0,17680.0,1302.8,2043.0,150.5,18.0,1.3,60.0,4.4,937.0,69.0,1028.0,75.8,15637.0,1152.3,1931.0,142.3,12836.0,945.9,870.0,64.1,NY,451478.35628181824
Nassau,2015,1360265.0,16358.0,1202.6,1984.0,145.9,21.0,1.5,80.0,5.9,832.0,61.2,1051.0,77.3,14374.0,1056.7,1709.0,125.6,11981.0,880.8,684.0,50.3,NY,467310.2742818182
Nassau,2016,1356246.0,15278.0,1126.5,1826.0,134.6,20.0,1.5,62.0,4.6,734.0,54.1,1010.0,74.5,13452.0,991.9,1483.0,109.3,11278.0,831.6,691.0,50.9,NY,489712.6582
Nassau,2017,1367901.0,14039.0,1026.3,1650.0,120.6,17.0,1.2,41.0,3.0,599.0,43.8,993.0,72.6,12389.0,905.7,1114.0,81.4,10621.0,776.4,654.0,47.8,NY,519159.6387636364
Nassau,2018,1347772.0,13383.0,993.0,1509.0,112.0,15.0,1.1,28.0,2.1,511.0,37.9,955.0,70.9,11874.0,881.0,1017.0,75.5,10190.0,756.1,667.0,49.5,NY,549097.1364727273
Nassau,2019,1352968.0,13387.0,989.5,1644.0,121.5,16.0,1.2,57.0,4.2,490.0,36.2,1081.0,79.9,11743.0,867.9,870.0,64.3,10234.0,756.4,639.0,47.2,NY,567634.4244545456
Nassau,2020,1349999.0,12244.0,907.0,1826.0,135.3,23.0,1.7,54.0,4.0,523.0,38.7,1226.0,90.8,10418.0,771.7,975.0,72.2,8741.0,647.5,702.0,52.0,NY,588910.4564333333
Nassau,2021,1387608.0,12538.0,903.6,1915.0,138.0,19.0,1.4,172.0,12.4,445.0,32.1,1279.0,92.2,10623.0,765.6,838.0,60.4,9156.0,659.8,629.0,45.3,NY,637918.9713363637
Nassau,2022,1398295.0,18509.0,1323.7,2268.0,162.2,9.0,0.6,107.0,7.7,635.0,45.4,1517.0,108.5,16241.0,1161.5,1125.0,80.5,14149.0,1011.9,967.0,69.2,NY,683652.3409545454
New York,2000,1572542.0,79279.0,5041.5,15583.0,990.9,104.0,6.6,265.0,16.9,7129.0,453.3,8085.0,514.1,63696.0,4050.5,7075.0,449.9,52453.0,3335.6,4168.0,265.0,NY,393064.1499166666
New York,2001,1628673.0,72996.0,4481.9,14248.0,874.8,104.0,6.4,249.0,15.3,6130.0,376.4,7765.0,476.8,58748.0,3607.1,6241.0,383.2,49020.0,3009.8,3487.0,214.1,NY,469092.5132818183
New York,2002,1641192.0,68152.0,4152.6,13211.0,805.0,84.0,5.1,290.0,17.7,5965.0,363.5,6872.0,418.7,54941.0,3347.6,5771.0,351.6,45801.0,2790.7,3369.0,205.3,NY,534289.0259545455
New York,2003,1546731.0,64456.0,4167.2,12179.0,787.4,95.0,6.1,343.0,22.2,5617.0,363.2,6124.0,395.9,52277.0,3379.8,5765.0,372.7,43531.0,2814.4,2981.0,192.7,NY,446852.4210909091
New York,2004,1563556.0,62731.0,4012.1,11414.0,730.0,90.0,5.8,357.0,22.8,5288.0,338.2,5679.0,363.2,51317.0,3282.1,5256.0,336.2,43504.0,2782.4,2557.0,163.5,NY,722645.224
New York,2005,1590675.0,59682.0,3752.0,11180.0,702.8,91.0,5.7,322.0,20.2,5531.0,347.7,5236.0,329.2,48502.0,3049.1,4703.0,295.7,41712.0,2622.3,2087.0,131.2,NY,865810.1945999999
New York,2006,1600341.0,56255.0,3515.2,10662.0,666.2,111.0,6.9,222.0,13.9,5083.0,317.6,5246.0,327.8,45593.0,2849.0,4631.0,289.4,39225.0,2451.0,1737.0,108.5,NY,976646.5440272728
New York,2007,1611158.0,55098.0,3419.8,10055.0,624.1,69.0,4.3,202.0,12.5,4676.0,290.2,5108.0,317.0,45043.0,2795.7,3794.0,235.5,39743.0,2466.7,1506.0,93.5,NY,947396.6362454544
New York,2008,1634686.0,54731.0,3348.1,9176.0,561.3,62.0,3.8,212.0,13.0,4460.0,272.8,4442.0,271.7,45555.0,2786.8,3845.0,235.2,40380.0,2470.2,1330.0,81.4,NY,951317.3902
New York,2009,1642066.0,52899.0,3221.5,8710.0,530.4,59.0,3.6,191.0,11.6,3781.0,230.3,4679.0,284.9,44189.0,2691.1,3612.0,220.0,39495.0,2405.2,1082.0,65.9,NY,937915.7581363636
New York,2010,1618207.0,51297.0,3170.0,8829.0,545.6,70.0,4.3,282.0,17.4,3787.0,234.0,4690.0,289.8,42468.0,2624.4,2967.0,183.4,38514.0,2380.0,987.0,61.0,NY,877041.426618182
New York,2011,1593000.0,50858.0,3192.6,9021.0,566.3,71.0,4.5,288.0,18.1,3648.0,229.0,5014.0,314.8,41837.0,2626.3,3082.0,193.5,37856.0,2376.4,899.0,56.4,NY,927449.351618182
New York,2012,1608042.0,51756.0,3218.6,9102.0,566.0,63.0,3.9,295.0,18.3,3581.0,222.7,5163.0,321.1,42654.0,2652.5,3085.0,191.8,38735.0,2408.8,834.0,51.9,NY,957392.6573166668
New York,2013,1620452.0,51872.0,3201.1,8708.0,537.4,39.0,2.4,236.0,14.6,3340.0,206.1,5093.0,314.3,43164.0,2663.7,2775.0,171.2,39647.0,2446.7,742.0,45.8,NY,1025483.4860272724
New York,2014,1635470.0,47566.0,2908.4,8327.0,509.2,37.0,2.3,243.0,14.9,2909.0,177.9,5138.0,314.2,39239.0,2399.2,2678.0,163.7,35791.0,2188.4,770.0,47.1,NY,1169295.171818182
New York,2015,1647788.0,47307.0,2870.9,8789.0,533.4,41.0,2.5,467.0,28.3,3148.0,191.0,5133.0,311.5,38518.0,2337.6,2538.0,154.0,35156.0,2133.5,824.0,50.0,NY,1253855.6507272727
New York,2016,1647694.0,46653.0,2831.4,8839.0,536.4,41.0,2.5,494.0,30.0,2929.0,177.8,5375.0,326.2,37814.0,2295.0,2206.0,133.9,34867.0,2116.1,741.0,45.0,NY,1313910.372666667
New York,2017,1663498.0,47146.0,2834.1,8671.0,521.3,46.0,2.8,530.0,31.9,2749.0,165.3,5346.0,321.4,38475.0,2312.9,2215.0,133.2,35622.0,2141.4,638.0,38.4,NY,1329034.294272727
New York,2018,1645512.0,49830.0,3028.2,8951.0,544.0,31.0,1.9,640.0,38.9,2731.0,166.0,5549.0,337.2,40879.0,2484.3,2455.0,149.2,37682.0,2290.0,742.0,45.1,NY,1375318.6415454545
New York,2019,1638724.0,49858.0,3042.5,9779.0,596.7,52.0,3.2,527.0,32.2,3115.0,190.1,6085.0,371.3,40079.0,2445.7,2333.0,142.4,37064.0,2261.8,682.0,41.6,NY,1312813.226090909
New York,2020,1623340.0,47676.0,2936.9,9264.0,570.7,84.0,5.2,430.0,26.5,3053.0,188.1,5697.0,350.9,38412.0,2366.2,4449.0,274.1,32568.0,2006.2,1395.0,85.9,NY,1264635.4243333333
New York,2021,1578342.0,53543.0,3392.4,11721.0,742.6,92.0,5.8,484.0,30.7,3562.0,225.7,7583.0,480.4,41822.0,2649.7,3485.0,220.8,36710.0,2325.9,1627.0,103.1,NY,1287949.115
New York,2022,1577252.0,69454.0,4403.5,12985.0,823.3,78.0,4.9,567.0,35.9,4176.0,264.8,8164.0,517.6,56469.0,3580.2,4565.0,289.4,49931.0,3165.7,1973.0,125.1,NY,1350763.4912727273
Niagara,2000,225428.0,7259.0,3220.1,725.0,321.6,2.0,0.9,43.0,19.1,198.0,87.8,482.0,213.8,6534.0,2898.5,1424.0,631.7,4580.0,2031.7,530.0,235.1,NY,75085.38017583333
Niagara,2001,220251.0,7946.0,3607.7,733.0,332.8,5.0,2.3,52.0,23.6,237.0,107.6,439.0,199.3,7213.0,3274.9,1546.0,701.9,5088.0,2310.1,579.0,262.9,NY,78068.13265090912
Niagara,2002,221944.0,7964.0,3588.3,815.0,367.2,6.0,2.7,45.0,20.3,234.0,105.4,530.0,238.8,7149.0,3221.1,1548.0,697.5,4978.0,2242.9,623.0,280.7,NY,70657.5948809091
Niagara,2003,218470.0,7613.0,3484.7,879.0,402.3,9.0,4.1,80.0,36.6,260.0,119.0,530.0,242.6,6734.0,3082.3,1604.0,734.2,4624.0,2116.5,506.0,231.6,NY,80226.96177
Niagara,2004,218570.0,7860.0,3596.1,895.0,409.5,8.0,3.7,65.0,29.7,250.0,114.4,572.0,261.7,6965.0,3186.6,1545.0,706.9,4879.0,2232.2,541.0,247.5,NY,85195.58013
Niagara,2005,218372.0,7297.0,3341.5,970.0,444.2,7.0,3.2,70.0,32.1,320.0,146.5,573.0,262.4,6327.0,2897.3,1449.0,663.5,4445.0,2035.5,433.0,198.3,NY,88617.88885727272
Niagara,2006,217589.0,7120.0,3272.2,900.0,413.6,5.0,2.3,68.0,31.3,273.0,125.5,554.0,254.6,6220.0,2858.6,1598.0,734.4,4239.0,1948.2,383.0,176.0,NY,91852.96751363637
Niagara,2007,215039.0,6955.0,3234.3,763.0,354.8,4.0,1.9,70.0,32.6,203.0,94.4,486.0,226.0,6192.0,2879.5,1448.0,673.4,4374.0,2034.0,370.0,172.1,NY,93500.42977909092
Niagara,2008,214193.0,7167.0,3346.0,763.0,356.2,5.0,2.3,37.0,17.3,214.0,99.9,507.0,236.7,6404.0,2989.8,1676.0,782.5,4426.0,2066.4,302.0,141.0,NY,95526.40267333332
Niagara,2009,213831.0,7173.0,3354.5,847.0,396.1,9.0,4.2,48.0,22.4,237.0,110.8,553.0,258.6,6326.0,2958.4,1628.0,761.3,4433.0,2073.1,265.0,123.9,NY,97534.51276727272
Niagara,2010,211650.0,7209.0,3406.1,835.0,394.5,5.0,2.4,54.0,25.5,248.0,117.2,528.0,249.5,6374.0,3011.6,1708.0,807.0,4421.0,2088.8,245.0,115.8,NY,100814.58925818182
Niagara,2011,217442.0,7232.0,3325.9,810.0,372.5,5.0,2.3,64.0,29.4,230.0,105.8,511.0,235.0,6422.0,2953.4,1606.0,738.6,4522.0,2079.6,294.0,135.2,NY,99738.6800681818
Niagara,2012,217177.0,6954.0,3202.0,819.0,377.1,4.0,1.8,48.0,22.1,207.0,95.3,560.0,257.9,6135.0,2824.9,1437.0,661.7,4472.0,2059.1,226.0,104.1,NY,101039.71338333334
Niagara,2013,214912.0,6655.0,3096.6,798.0,371.3,4.0,1.9,37.0,17.2,240.0,111.7,517.0,240.6,5857.0,2725.3,1312.0,610.5,4323.0,2011.5,222.0,103.3,NY,102589.1281
Niagara,2014,214023.0,6225.0,2908.6,798.0,372.9,7.0,3.3,33.0,15.4,235.0,109.8,523.0,244.4,5427.0,2535.7,1231.0,575.2,3942.0,1841.9,254.0,118.7,NY,106384.01504545454
Niagara,2015,212368.0,5921.0,2788.1,779.0,366.8,5.0,2.4,80.0,37.7,206.0,97.0,488.0,229.8,5142.0,2421.3,1091.0,513.7,3838.0,1807.2,213.0,100.3,NY,108827.5974909091
Niagara,2016,210491.0,6145.0,2919.4,850.0,403.8,4.0,1.9,68.0,32.3,280.0,133.0,498.0,236.6,5295.0,2515.5,1061.0,504.1,3912.0,1858.5,322.0,153.0,NY,113815.714875
Niagara,2017,211460.0,5598.0,2647.3,785.0,371.2,4.0,1.9,85.0,40.2,201.0,95.1,495.0,234.1,4813.0,2276.1,865.0,409.1,3669.0,1735.1,279.0,131.9,NY,122212.09645454543
Niagara,2018,206655.0,4429.0,2143.2,625.0,302.4,4.0,1.9,96.0,46.5,158.0,76.5,367.0,177.6,3804.0,1840.7,535.0,258.9,2984.0,1444.0,285.0,137.9,NY,132069.88850909093
Niagara,2019,208537.0,4172.0,2000.6,632.0,303.1,3.0,1.4,87.0,41.7,134.0,64.3,408.0,195.6,3540.0,1697.5,473.0,226.8,2874.0,1378.2,193.0,92.5,NY,139558.85687272728
Niagara,2020,207172.0,4771.0,2302.9,661.0,319.1,16.0,7.7,97.0,46.8,141.0,68.1,407.0,196.5,4110.0,1983.9,569.0,274.7,3168.0,1529.2,373.0,180.0,NY,150463.60889166666
Niagara,2021,213024.0,3852.0,1808.2,630.0,295.7,11.0,5.2,95.0,44.6,87.0,40.8,437.0,205.1,3222.0,1512.5,468.0,219.7,2448.0,1149.2,306.0,143.6,NY,175807.2840818182
Niagara,2022,212646.0,3965.0,1864.6,631.0,296.7,9.0,4.2,77.0,36.2,85.0,40.0,460.0,216.3,3334.0,1567.9,512.0,240.8,2484.0,1168.1,338.0,158.9,NY,195275.1468636364
Oneida,2000,239559.0,6451.0,2692.9,577.0,240.9,10.0,4.2,58.0,24.2,201.0,83.9,308.0,128.6,5874.0,2452.0,1333.0,556.4,4267.0,1781.2,274.0,114.4,NY,67248.76840333334
Oneida,2001,235902.0,6726.0,2851.2,602.0,255.2,11.0,4.7,76.0,32.2,223.0,94.5,292.0,123.8,6124.0,2596.0,1339.0,567.6,4503.0,1908.8,282.0,119.5,NY,70062.0350509091
Oneida,2002,237716.0,6787.0,2855.1,689.0,289.8,6.0,2.5,68.0,28.6,237.0,99.7,378.0,159.0,6098.0,2565.2,1507.0,633.9,4343.0,1827.0,248.0,104.3,NY,73112.66369909092
Oneida,2003,235366.0,6394.0,2716.6,700.0,297.4,9.0,3.8,75.0,31.9,222.0,94.3,394.0,167.4,5694.0,2419.2,1424.0,605.0,4000.0,1699.5,270.0,114.7,NY,77804.35597272727
Oneida,2004,234825.0,6398.0,2724.6,546.0,232.5,6.0,2.6,63.0,26.8,168.0,71.5,309.0,131.6,5852.0,2492.1,1273.0,542.1,4302.0,1832.0,277.0,118.0,NY,83984.01504000001
Oneida,2005,235299.0,6301.0,2677.9,514.0,218.4,10.0,4.2,57.0,24.2,156.0,66.3,291.0,123.7,5787.0,2459.4,1161.0,493.4,4424.0,1880.2,202.0,85.8,NY,90762.63093090909
Oneida,2006,234732.0,6369.0,2713.3,664.0,282.9,10.0,4.3,36.0,15.3,162.0,69.0,456.0,194.3,5705.0,2430.4,1390.0,592.2,4056.0,1727.9,259.0,110.3,NY,98209.95897727272
Oneida,2007,233118.0,6915.0,2966.3,700.0,300.3,10.0,4.3,38.0,16.3,173.0,74.2,479.0,205.5,6215.0,2666.0,1479.0,634.4,4467.0,1916.2,269.0,115.4,NY,106025.77456363635
Oneida,2008,231868.0,6610.0,2850.8,672.0,289.8,9.0,3.9,48.0,20.7,216.0,93.2,399.0,172.1,5938.0,2560.9,1314.0,566.7,4415.0,1904.1,209.0,90.1,NY,108811.9791833333
Oneida,2009,231141.0,6565.0,2840.3,644.0,278.6,8.0,3.5,43.0,18.6,178.0,77.0,415.0,179.5,5921.0,2561.6,1091.0,472.0,4688.0,2028.2,142.0,61.4,NY,108373.80851818185
Oneida,2010,228059.0,6238.0,2735.3,587.0,257.4,7.0,3.1,46.0,20.2,175.0,76.7,359.0,157.4,5651.0,2477.9,1208.0,529.7,4277.0,1875.4,166.0,72.8,NY,109688.2238090909
Oneida,2011,235934.0,5939.0,2517.2,551.0,233.5,7.0,3.0,37.0,15.7,130.0,55.1,377.0,159.8,5388.0,2283.7,1233.0,522.6,4004.0,1697.1,151.0,64.0,NY,107872.32157272728
Oneida,2012,235552.0,6389.0,2712.4,595.0,252.6,2.0,0.8,44.0,18.7,164.0,69.6,385.0,163.4,5794.0,2459.8,1212.0,514.5,4387.0,1862.4,195.0,82.8,NY,105949.65927500004
Oneida,2013,233394.0,5990.0,2566.5,537.0,230.1,13.0,5.6,45.0,19.3,136.0,58.3,343.0,147.0,5453.0,2336.4,1056.0,452.5,4228.0,1811.5,169.0,72.4,NY,106044.37690000002
Oneida,2014,233634.0,5766.0,2468.0,560.0,239.7,9.0,3.9,41.0,17.5,152.0,65.1,358.0,153.2,5206.0,2228.3,1050.0,449.4,3984.0,1705.2,172.0,73.6,NY,106067.14375454544
Oneida,2015,231920.0,5456.0,2352.5,585.0,252.2,8.0,3.4,141.0,60.8,110.0,47.4,326.0,140.6,4871.0,2100.3,883.0,380.7,3817.0,1645.8,171.0,73.7,NY,108912.2196
Oneida,2016,230500.0,5232.0,2269.8,660.0,286.3,4.0,1.7,160.0,69.4,141.0,61.2,355.0,154.0,4572.0,1983.5,854.0,370.5,3565.0,1546.6,153.0,66.4,NY,112050.14289166668
Oneida,2017,231112.0,4782.0,2069.1,696.0,301.2,4.0,1.7,204.0,88.3,109.0,47.2,379.0,164.0,4086.0,1768.0,667.0,288.6,3290.0,1423.6,129.0,55.8,NY,117121.89898181816
Oneida,2018,226517.0,4652.0,2053.7,649.0,286.5,7.0,3.1,194.0,85.6,105.0,46.4,343.0,151.4,4003.0,1767.2,609.0,268.9,3233.0,1427.3,161.0,71.1,NY,125869.5208
Oneida,2019,227680.0,4559.0,2002.4,641.0,281.5,8.0,3.5,137.0,60.2,167.0,73.3,329.0,144.5,3918.0,1720.8,489.0,214.8,3264.0,1433.6,165.0,72.5,NY,131140.89031818183
Oneida,2020,226556.0,4467.0,1971.7,558.0,246.3,13.0,5.7,112.0,49.4,91.0,40.2,342.0,151.0,3909.0,1725.4,484.0,213.6,3217.0,1420.0,208.0,91.8,NY,140883.91553333332
Oneida,2021,232534.0,4928.0,2119.3,672.0,289.0,10.0,4.3,177.0,76.1,113.0,48.6,372.0,160.0,4256.0,1830.3,481.0,206.9,3427.0,1473.8,348.0,149.7,NY,163373.25172727273
Oneida,2022,230586.0,5035.0,2183.6,665.0,288.4,3.0,1.3,164.0,71.1,111.0,48.1,387.0,167.8,4370.0,1895.2,503.0,218.1,3590.0,1556.9,277.0,120.1,NY,181084.93227272728
Onondaga,2000,475767.0,16445.0,3456.5,2001.0,420.6,21.0,4.4,85.0,17.9,541.0,113.7,1354.0,284.6,14444.0,3035.9,2980.0,626.4,10426.0,2191.4,1038.0,218.2,NY,79966.44358916667
Onondaga,2001,459179.0,17509.0,3813.1,2023.0,440.6,22.0,4.8,82.0,17.9,695.0,151.4,1224.0,266.6,15486.0,3372.5,3200.0,696.9,11104.0,2418.2,1182.0,257.4,NY,83967.61764272727
Onondaga,2002,462710.0,17635.0,3811.2,1967.0,425.1,28.0,6.1,90.0,19.5,669.0,144.6,1180.0,255.0,15668.0,3386.1,3068.0,663.1,11060.0,2390.3,1540.0,332.8,NY,88113.43208727274
Onondaga,2003,461560.0,16123.0,3493.2,1762.0,381.7,18.0,3.9,95.0,20.6,601.0,130.2,1048.0,227.1,14361.0,3111.4,3153.0,683.1,9817.0,2126.9,1391.0,301.4,NY,94760.0136863636
Onondaga,2004,461404.0,14241.0,3086.4,1674.0,362.8,21.0,4.6,112.0,24.3,525.0,113.8,1016.0,220.2,12567.0,2723.6,2722.0,589.9,8530.0,1848.7,1315.0,285.0,NY,102536.10245
Onondaga,2005,460464.0,13906.0,3020.0,1969.0,427.6,19.0,4.1,115.0,25.0,651.0,141.4,1184.0,257.1,11937.0,2592.4,2785.0,604.8,8022.0,1742.2,1130.0,245.4,NY,109124.30489090909
Onondaga,2006,459279.0,14204.0,3092.7,1885.0,410.4,17.0,3.7,99.0,21.6,659.0,143.5,1110.0,241.7,12319.0,2682.2,2913.0,634.3,8475.0,1845.3,931.0,202.7,NY,115675.34532727272
