County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate,State
Columbia,2012,62888,1425,2265.9,100,159.0,0,0.0,16,25.4,15,23.9,69,109.7,1325,2106.9,262,416.6,1051,1671.2,12,19.1,NY
Columbia,2013,62398,1127,1806.1,76,121.8,0,0.0,8,12.8,17,27.2,51,81.7,1051,1684.3,207,331.7,830,1330.2,14,22.4,NY
Columbia,2014,62148,926,1490.0,47,75.6,0,0.0,5,8.0,8,12.9,34,54.7,879,1414.4,157,252.6,702,1129.6,20,32.2,NY
Columbia,2015,61779,895,1448.7,103,166.7,3,4.9,40,64.7,9,14.6,51,82.6,792,1282.0,161,260.6,617,998.7,14,22.7,NY
Columbia,2016,60806,837,1376.5,100,164.5,0,0.0,40,65.8,6,9.9,54,88.8,737,1212.1,134,220.4,592,973.6,11,18.1,NY
Columbia,2017,60796,969,1593.9,133,218.8,1,1.6,39,64.1,11,18.1,82,134.9,836,1375.1,139,228.6,669,1100.4,28,46.1,NY
Columbia,2018,59135,893,1510.1,102,172.5,1,1.7,44,74.4,0,0.0,57,96.4,791,1337.6,110,186.0,662,1119.5,19,32.1,NY
Columbia,2019,59211,720,1216.0,97,163.8,2,3.4,34,57.4,7,11.8,54,91.2,623,1052.2,105,177.3,500,844.4,18,30.4,NY
Columbia,2020,58702,725,1235.1,93,158.4,1,1.7,27,46.0,11,18.7,54,92.0,632,1076.6,95,161.8,513,873.9,24,40.9,NY
Columbia,2021,60740,605,996.0,81,133.4,1,1.6,29,47.7,7,11.5,44,72.4,524,862.7,72,118.5,425,699.7,27,44.5,NY
Columbia,2022,62474,715,1144.5,54,86.4,1,1.6,15,24.0,4,6.4,34,54.4,661,1058.0,72,115.2,566,906.0,23,36.8,NY
Cortland,2000,50063,1633,3261.9,105,209.7,0,0.0,11,22.0,14,28.0,80,159.8,1528,3052.2,235,469.4,1252,2500.8,41,81.9,NY
Cortland,2001,48688,1587,3259.5,101,207.4,0,0.0,11,22.6,8,16.4,82,168.4,1486,3052.1,222,456.0,1232,2530.4,32,65.7,NY
Cortland,2002,49062,1513,3083.9,93,189.6,0,0.0,17,34.7,13,26.5,63,128.4,1420,2894.3,211,430.1,1171,2386.8,38,77.5,NY
Cortland,2003,48897,1366,2793.6,95,194.3,0,0.0,20,40.9,19,38.9,56,114.5,1271,2599.3,197,402.9,1041,2129.0,33,67.5,NY
Cortland,2004,48785,1374,2816.4,107,219.3,0,0.0,24,49.2,10,20.5,73,149.6,1267,2597.1,217,444.8,1009,2068.3,41,84.0,NY
Cortland,2005,49076,1396,2844.6,130,264.9,0,0.0,28,57.1,15,30.6,87,177.3,1266,2579.7,292,595.0,930,1895.0,44,89.7,NY
Cortland,2006,48752,1169,2397.9,112,229.7,0,0.0,26,53.3,10,20.5,76,155.9,1057,2168.1,194,397.9,837,1716.9,26,53.3,NY
Cortland,2007,48336,1285,2658.5,116,240.0,0,0.0,15,31.0,7,14.5,94,194.5,1169,2418.5,231,477.9,904,1870.2,34,70.3,NY
Cortland,2008,48328,1106,2288.5,112,231.7,1,2.1,17,35.2,8,16.6,86,178.0,994,2056.8,205,424.2,759,1570.5,30,62.1,NY
Cortland,2009,48257,1084,2246.3,106,219.7,0,0.0,13,26.9,15,31.1,78,161.6,978,2026.6,227,470.4,722,1496.2,29,60.1,NY
Cortland,2010,47401,1066,2248.9,65,137.1,0,0.0,10,21.1,11,23.2,44,92.8,1001,2111.8,237,500.0,727,1533.7,37,78.1,NY
Cortland,2011,49558,1104,2227.7,74,149.3,0,0.0,19,38.3,8,16.1,47,94.8,1030,2078.4,214,431.8,799,1612.3,17,34.3,NY
Cortland,2012,49629,1105,2226.5,64,129.0,1,2.0,11,22.2,19,38.3,33,66.5,1041,2097.6,249,501.7,772,1555.5,20,40.3,NY
Cortland,2013,49599,1040,2096.8,50,100.8,0,0.0,12,24.2,8,16.1,30,60.5,990,1996.0,207,417.3,772,1556.5,11,22.2,NY
Cortland,2014,48983,1056,2155.8,49,100.0,2,4.1,15,30.6,8,16.3,24,49.0,1007,2055.8,228,465.5,756,1543.4,23,47.0,NY
Cortland,2015,48870,751,1536.7,51,104.4,2,4.1,16,32.7,8,16.4,25,51.2,700,1432.4,141,288.5,549,1123.4,10,20.5,NY
Cortland,2016,48022,820,1707.6,43,89.5,1,2.1,19,39.6,2,4.2,21,43.7,777,1618.0,154,320.7,616,1282.7,7,14.6,NY
Cortland,2017,47986,994,2071.4,49,102.1,0,0.0,28,58.4,10,20.8,11,22.9,945,1969.3,165,343.9,766,1596.3,14,29.2,NY
Cortland,2018,46686,775,1660.0,58,124.2,2,4.3,25,53.5,10,21.4,21,45.0,717,1535.8,157,336.3,537,1150.2,23,49.3,NY
Cortland,2019,47382,740,1561.8,87,183.6,0,0.0,50,105.5,6,12.7,31,65.4,653,1378.2,131,276.5,514,1084.8,8,16.9,NY
Cortland,2020,47095,862,1830.3,97,206.0,1,2.1,40,84.9,5,10.6,51,108.3,765,1624.4,129,273.9,619,1314.4,17,36.1,NY
Cortland,2021,48194,948,1967.0,76,157.7,1,2.1,19,39.4,6,12.4,50,103.7,872,1809.4,107,222.0,731,1516.8,34,70.5,NY
Cortland,2022,46249,1167,2523.3,90,194.6,0,0.0,24,51.9,6,13.0,60,129.7,1077,2328.7,134,289.7,916,1980.6,27,58.4,NY
Delaware,2000,48349,701,1449.9,104,215.1,0,0.0,1,2.1,2,4.1,101,208.9,597,1234.8,160,330.9,423,874.9,14,29.0,NY
Delaware,2001,48143,812,1686.6,113,234.7,0,0.0,5,10.4,3,6.2,105,218.1,699,1451.9,178,369.7,505,1049.0,16,33.2,NY
Delaware,2002,48513,936,1929.4,135,278.3,0,0.0,15,30.9,6,12.4,114,235.0,801,1651.1,214,441.1,560,1154.3,27,55.7,NY
Delaware,2003,47382,937,1977.5,111,234.3,2,4.2,9,19.0,6,12.7,94,198.4,826,1743.3,241,508.6,574,1211.4,11,23.2,NY
Delaware,2004,47317,844,1783.7,88,186.0,2,4.2,5,10.6,2,4.2,79,167.0,756,1597.7,226,477.6,511,1080.0,19,40.2,NY
Delaware,2005,47396,747,1576.1,82,173.0,1,2.1,9,19.0,2,4.2,70,147.7,665,1403.1,194,409.3,458,966.3,13,27.4,NY
Delaware,2006,46826,805,1719.1,78,166.6,1,2.1,6,12.8,1,2.1,70,149.5,727,1552.6,201,429.2,505,1078.5,21,44.8,NY
Delaware,2007,45894,848,1847.7,91,198.3,1,2.2,13,28.3,3,6.5,74,161.2,757,1649.5,284,618.8,454,989.2,19,41.4,NY
Delaware,2008,45266,738,1630.4,74,163.5,0,0.0,5,11.0,7,15.5,62,137.0,664,1466.9,216,477.2,433,956.6,15,33.1,NY
Delaware,2009,45075,754,1672.8,69,153.1,0,0.0,10,22.2,5,11.1,54,119.8,685,1519.7,189,419.3,485,1076.0,11,24.4,NY
Delaware,2010,43997,766,1741.0,63,143.2,2,4.5,8,18.2,3,6.8,50,113.6,703,1597.8,212,481.9,468,1063.7,23,52.3,NY
Delaware,2011,47349,813,1717.0,76,160.5,1,2.1,16,33.8,8,16.9,51,107.7,737,1556.5,209,441.4,507,1070.8,21,44.4,NY
Delaware,2012,46974,763,1624.3,63,134.1,1,2.1,11,23.4,7,14.9,44,93.7,700,1490.2,173,368.3,507,1079.3,20,42.6,NY
Delaware,2013,46322,806,1740.0,56,120.9,2,4.3,7,15.1,5,10.8,42,90.7,750,1619.1,172,371.3,561,1211.1,17,36.7,NY
Delaware,2014,45709,769,1682.4,58,126.9,0,0.0,7,15.3,4,8.8,47,102.8,711,1555.5,181,396.0,512,1120.1,18,39.4,NY
Delaware,2015,45371,741,1633.2,80,176.3,0,0.0,46,101.4,6,13.2,28,61.7,661,1456.9,154,339.4,493,1086.6,14,30.9,NY
Delaware,2016,44601,671,1504.5,98,219.7,0,0.0,43,96.4,5,11.2,50,112.1,573,1284.7,140,313.9,422,946.2,11,24.7,NY
Delaware,2017,44468,520,1169.4,59,132.7,0,0.0,32,72.0,2,4.5,25,56.2,461,1036.7,103,231.6,346,778.1,12,27.0,NY
Delaware,2018,42999,583,1355.8,75,174.4,1,2.3,31,72.1,3,7.0,40,93.0,508,1181.4,90,209.3,402,934.9,16,37.2,NY
Delaware,2019,43120,550,1275.5,84,194.8,0,0.0,40,92.8,5,11.6,39,90.4,466,1080.7,93,215.7,359,832.6,14,32.5,NY
Delaware,2020,42703,464,1086.6,68,159.2,1,2.3,29,67.9,1,2.3,37,86.6,396,927.3,96,224.8,280,655.7,20,46.8,NY
Delaware,2021,44699,476,1064.9,72,161.1,0,0.0,27,60.4,5,11.2,40,89.5,404,903.8,119,266.2,268,599.6,17,38.0,NY
Delaware,2022,44907,475,1057.7,69,153.7,3,6.7,26,57.9,1,2.2,39,86.8,406,904.1,105,233.8,284,632.4,17,37.9,NY
Dutchess,2000,279733,6346,2268.6,609,217.7,7,2.5,46,16.4,163,58.3,393,140.5,5737,2050.9,844,301.7,4629,1654.8,264,94.4,NY
Dutchess,2001,280666,6118,2179.8,627,223.4,7,2.5,38,13.5,168,59.9,414,147.5,5491,1956.4,829,295.4,4379,1560.2,283,100.8,NY
Dutchess,2002,282823,5968,2110.2,696,246.1,6,2.1,47,16.6,198,70.0,445,157.3,5272,1864.1,881,311.5,4122,1457.4,269,95.1,NY
Dutchess,2003,288241,6225,2159.7,786,272.7,4,1.4,59,20.5,199,69.0,524,181.8,5439,1887.0,1041,361.2,4118,1428.7,280,97.1,NY
Dutchess,2004,291445,5310,1822.0,747,256.3,4,1.4,42,14.4,181,62.1,520,178.4,4563,1565.6,657,225.4,3624,1243.5,282,96.8,NY
Dutchess,2005,293815,6023,2049.9,826,281.1,5,1.7,70,23.8,219,74.5,532,181.1,5197,1768.8,885,301.2,4053,1379.4,259,88.2,NY
Dutchess,2006,295638,5973,2020.4,854,288.9,8,2.7,39,13.2,265,89.6,542,183.3,5119,1731.5,903,305.4,3982,1346.9,234,79.2,NY
Dutchess,2007,296416,6421,2166.2,895,301.9,14,4.7,42,14.2,255,86.0,584,197.0,5526,1864.3,909,306.7,4354,1468.9,263,88.7,NY
Dutchess,2008,294181,6537,2222.1,892,303.2,5,1.7,45,15.3,249,84.6,593,201.6,5645,1918.9,994,337.9,4439,1508.9,212,72.1,NY
Dutchess,2009,294145,6095,2072.1,909,309.0,4,1.4,35,11.9,282,95.9,588,199.9,5186,1763.1,881,299.5,4137,1406.4,168,57.1,NY
Dutchess,2010,291541,5937,2036.4,724,248.3,12,4.1,43,14.7,210,72.0,459,157.4,5213,1788.1,997,342.0,4063,1393.6,153,52.5,NY
Dutchess,2011,298825,5677,1899.8,625,209.2,7,2.3,42,14.1,150,50.2,426,142.6,5052,1690.6,957,320.3,3945,1320.2,150,50.2,NY
Dutchess,2012,299607,5900,1969.2,678,226.3,5,1.7,29,9.7,163,54.4,481,160.5,5222,1742.9,898,299.7,4168,1391.2,156,52.1,NY
Dutchess,2013,297521,5121,1721.2,584,196.3,12,4.0,28,9.4,150,50.4,394,132.4,4537,1524.9,770,258.8,3629,1219.7,138,46.4,NY
Dutchess,2014,297173,4832,1626.0,561,188.8,3,1.0,26,8.7,172,57.9,360,121.1,4271,1437.2,632,212.7,3545,1192.9,94,31.6,NY
Dutchess,2015,295721,4519,1528.1,558,188.7,4,1.4,108,36.5,118,39.9,328,110.9,3961,1339.4,505,170.8,3345,1131.1,111,37.5,NY
Dutchess,2016,293404,4116,1402.8,566,192.9,4,1.4,111,37.8,114,38.9,337,114.9,3550,1209.9,481,163.9,2991,1019.4,78,26.6,NY
Dutchess,2017,294598,4096,1390.4,573,194.5,5,1.7,107,36.3,110,37.3,351,119.1,3523,1195.9,414,140.5,3027,1027.5,82,27.8,NY
Dutchess,2018,289726,3660,1263.3,540,186.4,6,2.1,113,39.0,104,35.9,317,109.4,3120,1076.9,352,121.5,2633,908.8,135,46.6,NY
Dutchess,2019,291611,3548,1216.7,567,194.4,5,1.7,104,35.7,108,37.0,350,120.0,2981,1022.3,285,97.7,2570,881.3,126,43.2,NY
Dutchess,2020,291964,3734,1278.9,579,198.3,9,3.1,93,31.9,88,30.1,389,133.2,3155,1080.6,246,84.3,2760,945.3,149,51.0,NY
Dutchess,2021,300499,3369,1121.1,550,183.0,5,1.7,107,35.6,66,22.0,372,123.8,2819,938.1,232,77.2,2404,800.0,183,60.9,NY
Dutchess,2022,300736,3693,1228.0,604,200.8,9,3.0,101,33.6,66,21.9,428,142.3,3089,1027.1,227,75.5,2730,907.8,132,43.9,NY
Erie,2000,965641,35471,3673.3,4545,470.7,42,4.3,234,24.2,1773,183.6,2496,258.5,30926,3202.6,6233,645.5,21216,2197.1,3477,360.1,NY
Erie,2001,952014,35182,3695.5,4572,480.2,69,7.2,304,31.9,1810,190.1,2389,250.9,30610,3215.3,6057,636.2,21117,2218.1,3436,360.9,NY
Erie,2002,959333,32269,3363.7,4635,483.1,45,4.7,265,27.6,1873,195.2,2452,255.6,27634,2880.5,5698,594.0,18912,1971.4,3024,315.2,NY
Erie,2003,946656,34622,3657.3,4843,511.6,68,7.2,281,29.7,1896,200.3,2598,274.4,29779,3145.7,5981,631.8,20486,2164.0,3312,349.9,NY
Erie,2004,943107,33304,3531.3,4715,499.9,57,6.0,304,32.2,1692,179.4,2662,282.3,28589,3031.4,5785,613.4,19954,2115.8,2850,302.2,NY
Erie,2005,937659,34458,3674.9,5017,535.1,59,6.3,273,29.1,1963,209.4,2722,290.3,29441,3139.8,6267,668.4,20242,2158.8,2932,312.7,NY
Erie,2006,933195,32581,3491.3,5015,537.4,81,8.7,263,28.2,1976,211.7,2695,288.8,27566,2953.9,6688,716.7,18286,1959.5,2592,277.8,NY
Erie,2007,914914,33249,3634.1,4541,496.3,57,6.2,264,28.9,1823,199.3,2397,262.0,28708,3137.8,6486,708.9,19451,2126.0,2771,302.9,NY
Erie,2008,908651,33375,3673.0,4735,521.1,39,4.3,248,27.3,1789,196.9,2659,292.6,28640,3151.9,6206,683.0,20072,2209.0,2362,259.9,NY
Erie,2009,905273,32656,3607.3,4915,542.9,66,7.3,212,23.4,1919,212.0,2718,300.2,27741,3064.4,5993,662.0,19730,2179.5,2018,222.9,NY
Erie,2010,895158,32568,3638.2,4528,505.8,62,6.9,234,26.1,1684,188.1,2548,284.6,28040,3132.4,6534,729.9,19672,2197.6,1834,204.9,NY
Erie,2011,923171,31411,3402.5,4201,455.1,40,4.3,195,21.1,1715,185.8,2251,243.8,27210,2947.4,6477,701.6,19196,2079.4,1537,166.5,NY
Erie,2012,922983,31468,3409.4,4227,458.0,50,5.4,211,22.9,1604,173.8,2362,255.9,27241,2951.4,6026,652.9,19734,2138.1,1481,160.5,NY
Erie,2013,920162,29295,3183.7,4089,444.4,55,6.0,209,22.7,1501,163.1,2324,252.6,25206,2739.3,5222,567.5,18729,2035.4,1255,136.4,NY
Erie,2014,921558,28413,3083.1,3932,426.7,66,7.2,173,18.8,1497,162.4,2196,238.3,24481,2656.5,4638,503.3,18540,2011.8,1303,141.4,NY
Erie,2015,922022,26091,2829.8,3788,410.8,46,5.0,296,32.1,1302,141.2,2144,232.5,22303,2418.9,4306,467.0,16695,1810.7,1302,141.2,NY
Erie,2016,917172,25816,2814.7,3792,413.4,51,5.6,305,33.3,1288,140.4,2148,234.2,22024,2401.3,4152,452.7,16692,1819.9,1180,128.7,NY
Erie,2017,923447,23369,2530.6,3463,375.0,46,5.0,251,27.2,1111,120.3,2055,222.5,19906,2155.6,3753,406.4,15013,1625.8,1140,123.5,NY
Erie,2018,909076,22899,2518.9,3529,388.2,58,6.4,304,33.4,1120,123.2,2047,225.2,19370,2130.7,3490,383.9,14713,1618.5,1167,128.4,NY
Erie,2019,914740,20949,2290.2,3388,370.4,59,6.4,245,26.8,1002,109.5,2082,227.6,17561,1919.8,2618,286.2,13914,1521.1,1029,112.5,NY
Erie,2020,912816,21720,2379.4,3689,404.1,69,7.6,192,21.0,907,99.4,2521,276.2,18031,1975.3,2680,293.6,13386,1466.5,1965,215.3,NY
Erie,2021,940988,20459,2174.2,3492,371.1,73,7.8,275,29.2,831,88.3,2313,245.8,16967,1803.1,2168,230.4,12506,1329.0,2293,243.7,NY
Erie,2022,955259,22897,2396.9,3226,337.7,87,9.1,267,28.0,742,77.7,2130,223.0,19671,2059.2,2373,248.4,14718,1540.7,2580,270.1,NY
Essex,2000,39114,767,1960.9,125,319.6,0,0.0,7,17.9,4,10.2,114,291.5,642,1641.4,202,516.4,424,1084.0,16,40.9,NY
Essex,2001,38922,719,1847.3,58,149.0,1,2.6,1,2.6,3,7.7,53,136.2,661,1698.3,217,557.5,425,1091.9,19,48.8,NY
Essex,2002,39222,672,1713.3,64,163.2,3,7.6,5,12.7,3,7.6,53,135.1,608,1550.2,198,504.8,384,979.0,26,66.3,NY
Essex,2003,39001,568,1456.4,51,130.8,0,0.0,12,30.8,1,2.6,38,97.4,517,1325.6,188,482.0,312,800.0,17,43.6,NY
Essex,2004,39067,470,1203.1,61,156.1,0,0.0,7,17.9,1,2.6,53,135.7,409,1046.9,160,409.6,239,611.8,10,25.6,NY
Essex,2005,38957,549,1409.2,53,136.0,1,2.6,8,20.5,2,5.1,42,107.8,496,1273.2,130,333.7,356,913.8,10,25.7,NY
Essex,2006,37515,552,1471.4,55,146.6,0,0.0,3,8.0,2,5.3,50,133.3,497,1324.8,147,391.8,336,895.6,14,37.3,NY
Essex,2007,37259,540,1449.3,80,214.7,0,0.0,11,29.5,1,2.7,68,182.5,460,1234.6,122,327.4,317,850.8,21,56.4,NY
Essex,2008,36790,467,1269.4,51,138.6,0,0.0,6,16.3,1,2.7,44,119.6,416,1130.7,104,282.7,306,831.7,6,16.3,NY
Essex,2009,36495,520,1424.9,49,134.3,0,0.0,8,21.9,1,2.7,40,109.6,471,1290.6,148,405.5,311,852.2,12,32.9,NY
Essex,2010,35964,523,1454.2,37,102.9,0,0.0,9,25.0,0,0.0,28,77.9,486,1351.4,157,436.5,314,873.1,15,41.7,NY
Essex,2011,38031,617,1622.4,47,123.6,0,0.0,16,42.1,0,0.0,31,81.5,570,1498.8,183,481.2,370,972.9,17,44.7,NY
Essex,2012,37885,517,1364.7,43,113.5,1,2.6,7,18.5,3,7.9,32,84.5,474,1251.2,130,343.1,331,873.7,13,34.3,NY
Essex,2013,37412,449,1200.1,43,114.9,0,0.0,8,21.4,2,5.3,33,88.2,406,1085.2,121,323.4,266,711.0,19,50.8,NY
Essex,2014,37221,341,916.1,44,118.2,0,0.0,10,26.9,1,2.7,33,88.7,297,797.9,90,241.8,193,518.5,14,37.6,NY
Essex,2015,36992,382,1032.7,46,124.4,0,0.0,25,67.6,2,5.4,19,51.4,336,908.3,97,262.2,227,613.6,12,32.4,NY
Essex,2016,36615,397,1084.3,58,158.4,0,0.0,22,60.1,2,5.5,34,92.9,339,925.9,100,273.1,231,630.9,8,21.8,NY
Essex,2017,36491,420,1151.0,63,172.6,1,2.7,34,93.2,2,5.5,26,71.3,357,978.3,91,249.4,252,690.6,14,38.4,NY
Essex,2018,35542,293,824.4,52,146.3,2,5.6,29,81.6,0,0.0,21,59.1,241,678.1,50,140.7,185,520.5,6,16.9,NY
Essex,2019,35343,329,930.9,48,135.8,0,0.0,25,70.7,2,5.7,21,59.4,281,795.1,57,161.3,214,605.5,10,28.3,NY
Essex,2020,34881,312,894.5,60,172.0,0,0.0,33,94.6,5,14.3,22,63.1,252,722.5,49,140.5,193,553.3,10,28.7,NY
Essex,2021,36085,270,748.2,54,149.6,1,2.8,31,85.9,3,8.3,19,52.7,216,598.6,45,124.7,160,443.4,11,30.5,NY
Essex,2022,36104,305,844.8,51,141.3,0,0.0,24,66.5,2,5.5,25,69.2,254,703.5,57,157.9,184,509.6,13,36.0,NY
Franklin,2000,50590,1020,2016.2,205,405.2,1,2.0,10,19.8,4,7.9,190,375.6,815,1611.0,208,411.1,572,1130.7,35,69.2,NY
Franklin,2001,51228,1018,1987.2,199,388.5,0,0.0,22,42.9,5,9.8,172,335.8,819,1598.7,238,464.6,558,1089.2,23,44.9,NY
Franklin,2002,51622,1059,2051.5,197,381.6,1,1.9,9,17.4,4,7.7,183,354.5,862,1669.8,225,435.9,620,1201.0,17,32.9,NY
Franklin,2003,51051,1003,1964.7,193,378.1,2,3.9,12,23.5,9,17.6,170,333.0,810,1586.6,242,474.0,536,1049.9,32,62.7,NY
Franklin,2004,51154,1029,2011.6,165,322.6,2,3.9,9,17.6,3,5.9,151,295.2,864,1689.0,326,637.3,511,998.9,27,52.8,NY
Franklin,2005,51082,867,1697.3,155,303.4,1,2.0,22,43.1,2,3.9,130,254.5,712,1393.8,256,501.2,431,843.7,25,48.9,NY
Franklin,2006,51170,965,1885.9,157,306.8,1,2.0,18,35.2,2,3.9,136,265.8,808,1579.1,296,578.5,482,942.0,30,58.6,NY
Franklin,2007,50805,997,1962.4,145,285.4,1,2.0,16,31.5,4,7.9,124,244.1,852,1677.0,288,566.9,531,1045.2,33,65.0,NY
Franklin,2008,50353,1003,1991.9,95,188.7,0,0.0,21,41.7,3,6.0,71,141.0,908,1803.3,245,486.6,649,1288.9,14,27.8,NY
Franklin,2009,50448,937,1857.4,65,128.8,0,0.0,10,19.8,4,7.9,51,101.1,872,1728.5,230,455.9,614,1217.1,28,55.5,NY
Franklin,2010,49634,943,1899.9,57,114.8,0,0.0,16,32.2,1,2.0,40,80.6,886,1785.1,246,495.6,613,1235.0,27,54.4,NY
Franklin,2011,51831,973,1877.3,61,117.7,1,1.9,10,19.3,2,3.9,48,92.6,912,1759.6,221,426.4,662,1277.2,29,56.0,NY
Franklin,2012,51829,1042,2010.5,57,110.0,1,1.9,15,28.9,6,11.6,35,67.5,985,1900.5,213,411.0,746,1439.3,26,50.2,NY
Franklin,2013,51936,876,1686.7,61,117.5,1,1.9,10,19.3,3,5.8,47,90.5,815,1569.2,179,344.7,608,1170.7,28,53.9,NY
Franklin,2014,51796,850,1641.1,53,102.3,0,0.0,6,11.6,5,9.7,42,81.1,797,1538.7,148,285.7,627,1210.5,22,42.5,NY
Franklin,2015,51082,841,1646.4,88,172.3,0,0.0,53,103.8,5,9.8,30,58.7,753,1474.1,148,289.7,591,1157.0,14,27.4,NY
Franklin,2016,50135,706,1408.2,108,215.4,0,0.0,59,117.7,3,6.0,46,91.8,598,1192.8,97,193.5,489,975.4,12,23.9,NY
Franklin,2017,50324,688,1367.1,100,198.7,1,2.0,57,113.3,5,9.9,37,73.5,588,1168.4,136,270.2,426,846.5,26,51.7,NY
Franklin,2018,50085,519,1036.2,71,141.8,0,0.0,48,95.8,2,4.0,21,41.9,448,894.5,84,167.7,342,682.8,22,43.9,NY
Franklin,2019,49852,513,1029.0,68,136.4,0,0.0,43,86.3,4,8.0,21,42.1,445,892.6,84,168.5,342,686.0,19,38.1,NY
Franklin,2020,49529,653,1318.4,79,159.5,0,0.0,32,64.6,7,14.1,40,80.8,574,1158.9,116,234.2,430,868.2,28,56.5,NY
Franklin,2021,51101,629,1230.9,72,140.9,0,0.0,33,64.6,5,9.8,34,66.5,557,1090.0,108,211.3,417,816.0,32,62.6,NY
Franklin,2022,47742,811,1698.7,109,228.3,3,6.3,69,144.5,5,10.5,32,67.0,702,1470.4,124,259.7,545,1141.6,33,69.1,NY
Fulton,2000,55116,1513,2745.1,134,243.1,1,1.8,9,16.3,4,7.3,120,217.7,1379,2502.0,233,422.7,1093,1983.1,53,96.2,NY
Fulton,2001,55174,1476,2675.2,93,168.6,1,1.8,11,19.9,8,14.5,73,132.3,1383,2506.6,235,425.9,1100,1993.7,48,87.0,NY
Fulton,2002,55598,1495,2688.9,74,133.1,0,0.0,6,10.8,3,5.4,65,116.9,1421,2555.8,203,365.1,1162,2090.0,56,100.7,NY
Fulton,2003,55143,1288,2335.7,82,148.7,1,1.8,12,21.8,3,5.4,66,119.7,1206,2187.0,222,402.6,935,1695.6,49,88.9,NY
Fulton,2004,55312,1499,2710.1,95,171.8,0,0.0,8,14.5,12,21.7,75,135.6,1404,2538.3,240,433.9,1103,1994.1,61,110.3,NY
Fulton,2005,55542,1607,2893.3,109,196.2,1,1.8,13,23.4,8,14.4,87,156.6,1498,2697.1,305,549.1,1127,2029.1,66,118.8,NY
Fulton,2006,55675,1517,2724.7,100,179.6,0,0.0,12,21.6,7,12.6,81,145.5,1417,2545.1,264,474.2,1072,1925.5,81,145.5,NY
Fulton,2007,55242,1615,2923.5,132,238.9,1,1.8,21,38.0,6,10.9,104,188.3,1483,2684.6,324,586.5,1109,2007.5,50,90.5,NY
Fulton,2008,55012,1487,2703.0,99,180.0,1,1.8,12,21.8,5,9.1,81,147.2,1388,2523.1,241,438.1,1101,2001.4,46,83.6,NY
Fulton,2009,54912,1522,2771.7,112,204.0,1,1.8,20,36.4,11,20.0,80,145.7,1410,2567.7,287,522.7,1080,1966.8,43,78.3,NY
Fulton,2010,54344,1689,3108.0,123,226.3,1,1.8,17,31.3,17,31.3,88,161.9,1566,2881.6,359,660.6,1153,2121.7,54,99.4,NY
Fulton,2011,55649,1605,2884.1,61,109.6,0,0.0,13,23.4,8,14.4,40,71.9,1544,2774.5,326,585.8,1178,2116.8,40,71.9,NY
Fulton,2012,55347,1559,2816.8,52,94.0,0,0.0,5,9.0,12,21.7,35,63.2,1507,2722.8,301,543.8,1162,2099.5,44,79.5,NY
Fulton,2013,54677,1527,2792.8,62,113.4,1,1.8,13,23.8,11,20.1,37,67.7,1465,2679.4,262,479.2,1164,2128.9,39,71.3,NY
Fulton,2014,54329,1465,2696.5,63,116.0,0,0.0,4,7.4,19,35.0,40,73.6,1402,2580.6,265,487.8,1105,2033.9,32,58.9,NY
Fulton,2015,53542,1309,2444.8,123,229.7,0,0.0,42,78.4,10,18.7,71,132.6,1186,2215.1,199,371.7,961,1794.9,26,48.6,NY
Fulton,2016,53221,1182,2220.9,150,281.8,1,1.9,60,112.7,13,24.4,76,142.8,1032,1939.1,154,289.4,856,1608.4,22,41.3,NY
Fulton,2017,53556,1088,2031.5,118,220.3,0,0.0,51,95.2,12,22.4,55,102.7,970,1811.2,143,267.0,800,1493.8,27,50.4,NY
Fulton,2018,52525,944,1797.2,145,276.1,0,0.0,51,97.1,14,26.7,80,152.3,799,1521.2,94,179.0,679,1292.7,26,49.5,NY
Fulton,2019,52946,1012,1911.4,125,236.1,1,1.9,57,107.7,3,5.7,64,120.9,887,1675.3,94,177.5,767,1448.6,26,49.1,NY
Fulton,2020,52698,958,1817.9,113,214.4,1,1.9,31,58.8,11,20.9,70,132.8,845,1603.5,140,265.7,669,1269.5,36,68.3,NY
Fulton,2021,53808,941,1748.8,147,273.2,2,3.7,43,79.9,16,29.7,86,159.8,794,1475.6,98,182.1,625,1161.5,71,132.0,NY
Fulton,2022,53353,603,1130.2,86,161.2,3,5.6,30,56.2,7,13.1,46,86.2,517,969.0,61,114.3,428,802.2,28,52.5,NY
Genesee,2000,63061,1634,2591.1,85,134.8,1,1.6,9,14.3,17,27.0,58,92.0,1549,2456.4,233,369.5,1265,2006.0,51,80.9,NY
Genesee,2001,60481,1585,2620.7,96,158.7,0,0.0,12,19.8,16,26.5,68,112.4,1489,2461.9,273,451.4,1164,1924.6,52,86.0,NY
Genesee,2002,60946,1683,2761.5,108,177.2,4,6.6,16,26.3,23,37.7,65,106.7,1575,2584.3,228,374.1,1302,2136.3,45,73.8,NY
Genesee,2003,59901,1778,2968.2,115,192.0,1,1.7,22,36.7,21,35.1,71,118.5,1663,2776.2,287,479.1,1327,2215.3,49,81.8,NY
